0.7802325581395353, 0.32318271119842795, C
0.7720930232558143, 0.33742632612966567, T
0.812790697674419, 0.3487229862475439, F
0.8023255813953493, 0.3192534381139486, T
0.7662790697674423, 0.3222003929273081, O
0.7837209302325585, 0.34135559921414504, E
0.4924418604651164, 0.6689587426326135, E
0.45755813953488383, 0.62770137524558, C
0.5965116279069769, 0.6394891944990181, O
0.6418604651162793, 0.7259332023575643, I
0.6959302325581397, 0.8045186640471518, O
0.7517441860465117, 0.8374263261296665, I
0.4889534883720932, 0.9056974459724956, I
0.6284883720930234, 0.9494106090373285, C
0.6488372093023257, 0.9115913555992146, T
0.49941860465116295, 0.8747544204322205, O
0.5313953488372094, 0.9056974459724956, E
0.6482558139534885, 0.8953831041257372, F
0.6529069767441862, 0.902750491159136, T
0.6901162790697676, 0.9169941060903737, F
0.5563953488372094, 0.8914538310412579, C
0.6290697674418606, 0.8988212180746566, T
0.49941860465116295, 0.8973477406679768, E
0.4604651162790699, 0.8993123772102165, O
0.5000000000000001, 0.8457760314341851, O
0.4122093023255815, 0.8983300589390967, F
0.2674418604651164, 0.9017681728880161, C
0.24941860465116292, 0.8379174852652264, C
0.3668604651162792, 0.7907662082514739, I
0.35755813953488386, 0.7603143418467588, T
0.44476744186046524, 0.8059921414538315, E
0.26395348837209315, 0.702357563850688, I
0.14534883720930244, 0.696463654223969, O
0.10988372093023269, 0.6286836935166998, E
0.1918604651162792, 0.590373280943026, T
0.2296511627906978, 0.6218074656188609, T
0.3209302325581396, 0.625736738703338, O
0.30581395348837215, 0.6326129666011768, O
0.3197674418604652, 0.644400785854615, O
0.322093023255814, 0.6301571709233773, C
0.3034883720930233, 0.5849705304518645, I
0.3593023255813954, 0.5726915520628665, F
0.3529069767441861, 0.6036345776031415, O
0.3499999999999992, 0.67239685658153, I
0.2808139534883713, 0.6306483300589367, E
0.29127906976744106, 0.5584479371316283, I
0.32151162790697596, 0.5108055009823159, C
0.349418604651162, 0.4803536345776008, F
0.3930232558139527, 0.45825147347740436, T
0.4488372093023248, 0.4828094302554004, E
0.3999999999999992, 0.5157170923379152, F
0.40872093023255734, 0.5712180746561862, O
0.45174418604651084, 0.5589390962671882, I
0.44418604651162713, 0.4965618860510782, O
0.4232558139534876, 0.5844793713163041, C
0.20174418604651118, 0.5127701375245551, I
0.1784883720930228, 0.5417485265225905, O
0.1302325581395344, 0.5594302554027477, I
0.08662790697674372, 0.563359528487227, I
0.0726744186046507, 0.5157170923379147, I
0.14651162790697628, 0.5289783889980326, C
0.16918604651162744, 0.5294695481335925, I
0.14593023255813908, 0.5284872298624725, F
0.14011627906976698, 0.5162082514734743, T
0.09302325581395303, 0.48870333988211867, O
0.0732558139534879, 0.4474459724950853, T
0.11279069767441814, 0.43271119842828765, E
0.17093023255813908, 0.4891944990176786, C
0.1348837209302321, 0.40471512770137213, I
0.1906976744186042, 0.37819253438113637, I
0.21395348837209255, 0.3885068762278947, F
0.19999999999999954, 0.4582514734774035, I
0.2767441860465112, 0.47495088408644087, F
0.2895348837209298, 0.4720039292730814, E
0.23779069767441846, 0.35510805500982, C
0.24767441860465103, 0.3202357563850656, F
0.23372093023255822, 0.3050098231827079, E
0.23720930232558146, 0.23330058939095938, O
0.2343023255813954, 0.20530451866404387, I
0.27616279069767447, 0.2588408644400753, I
0.30058139534883727, 0.2976424361493091, F
0.3348837209302326, 0.21218074656188277, T
0.3709302325581396, 0.20088408644400457, E
0.36918604651162795, 0.3123772102161067, T
0.4325581395348838, 0.34332023575638176, F
0.48662790697674424, 0.26473477406679435, F
0.4523255813953489, 0.39341846758349375, C
0.48488372093023263, 0.43516699410608706, O
0.5395348837209303, 0.30599214145382775, T
0.47383720930232565, 0.20333988212180418, F
0.4877906976744186, 0.17436149312376878, O
0.4063953488372093, 0.15569744597249177, C
0.363953488372093, 0.11100196463653891, E
0.3569767441860465, 0.06335952848722654, T
0.34825581395348837, 0.03781925343811063, I
0.40813953488372096, 0.05009823182710866, C
0.40581395348837207, 0.0923379174852619, E
0.4627906976744186, 0.10903732809429924, I
0.5447674418604651, 0.1173870333988179, F
0.547093023255814, 0.09774066797642104, E
0.7279069767441866, 0.2819253438113917, I
0.729069767441861, 0.3546168958742601, O
0.7720930232558145, 0.4056974459724919, O
0.8767441860465122, 0.4371316306483269, I
0.8023255813953494, 0.28781925343811077, F
0.6965116279069773, 0.1994106090373249, F
0.643023255813954, 0.1782907662082483, F
0.7436046511627912, 0.1507858546168927, T
0.7796511627906982, 0.25442043222003613, E
0.8046511627906981, 0.4882121807465587, C
0.7377906976744192, 0.5510805500982286, F
0.6970930232558145, 0.5722003929273053, O
0.6, 0.88, F
0.65, 0.80, C
0.63, 0.75, O
